====== Modules Parameters ======

 ([[#A|A]])  ([[#B|B]])  ([[#C|C]])  ([[#D|D]])  ([[#E|E]])  ([[#F|F]])  ([[#G|G]])  ([[#H|H]])  ([[#I|I]])  ([[#J|J]])  ([[#K|K]])  ([[#L|L]])  ([[#M|M]])  ([[#N|N]])  ([[#O|O]])  ([[#P|P]])  ([[#Q|Q]])  ([[#R|R]])  ([[#S|S]])  ([[#T|T]])  ([[#U|U]])  ([[#V|V]])  ([[#W|W]])  ([[#X|X]])  ([[#Y|Y]])  ([[#Z|Z]]) 

===== [A] =====

^ Name ^ Module Path ^ Module Name ^
| **accept_filter (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uac_redirect.html | uac_redirect]] |
| **db_update_as_insert (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html#db_update_as_insert | usrloc]] |
| **db_update_interval (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sca.html | sca]] |
| **db_update_period (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence.html | presence]] |
| **db_update_period (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **db_update_period (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/alias_db.html | alias_db]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/htable.html | htable]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/imc.html | imc]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua.html | pua]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/purple.html | purple]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sca.html | sca]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sipcapture.html | sipcapture]] |
| **db_url (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/siptrace.html | siptrace]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/auth_db.html | auth_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/avpops.html | avpops]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/cfg_db.html#db_url | cfg_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/cpl-c.html | cpl-c]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialplan.html | dialplan]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domain.html | domain]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/group.html | group]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/matrix.html | matrix]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/msilo.html | msilo]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/mtree.html | mtree]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pdt.html | pdt]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/permissions.html | permissions]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pipelimit.html | pipelimit]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/prefix_route.html#prefixroute.db_url | prefix_route]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rtpproxy.html | rtpproxy]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/speeddial.html | speeddial]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_auth_db.html#auth_db.db_url | uid_auth_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_avp_db.html#avp_db.db_url | uid_avp_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domain.db_url | uid_domain]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_uri_db.html#uri_db.db_url | uid_uri_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uri_db.html | uri_db]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html | usrloc]] |
| **db_url (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xcap_server.html | xcap_server]] |
| **db_url(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **db_url(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence.html | presence]] |
| **db_url(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence_xml.html | presence_xml]] |
| **db_url(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rls.html | rls]] |
| **db_url(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xcap_client.html | xcap_client]] |
| **db_use_transactions (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **declare_codec (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/iptrtpproxy.html#declare_codec | iptrtpproxy]] |
| **default_allow_file (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/permissions.html | permissions]] |
| **default_checks (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sanity.html#default_checks | sanity]] |
| **default_code (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sl.html#default_code | sl]] |
| **default_code (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#default_code | tm]] |
| **default_db_type(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **default_deny_file (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/permissions.html | permissions]] |
| **default_domain (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua_usrloc.html | pua_usrloc]] |
| **default_domain(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua_bla.html | pua_bla]] |
| **default_domain(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua_reginfo.html | pua_reginfo]] |
| **default_expires (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua.html | pua]] |
| **default_expires (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/registrar.html | registrar]] |
| **default_expires_range (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/registrar.html | registrar]] |
| **default_filter (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uac_redirect.html | uac_redirect]] |
| **default_net (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sms.html#default_net | sms]] |
| **default_q (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/registrar.html | registrar]] |
| **default_reason (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sl.html#default_reason | sl]] |
| **default_reason (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#default_reason | tm]] |
| **default_timeout (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html#default-timeout-id | dialog]] |
| **default_timeout (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html#default-timeout-id | dialog_ng]] |
| **default_tree (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/carrierroute.html | carrierroute]] |
| **defunct_capability (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **defunct_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **defunct_gw_avp (AVP string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **delete_timer (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#delete_timer | tm]] |
| **deny_filter (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uac_redirect.html | uac_redirect]] |
| **deny_suffix (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/permissions.html | permissions]] |
| **desc_time_order (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html | usrloc]] |
| **destination_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **detect_direction (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **detect_spirals (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **detect_spirals (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **device_ip** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/osp.html | osp]] |
| **device_port** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/osp.html | osp]] |
| **diameter_client_host (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **diameter_client_host (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/auth_diameter.html | auth_diameter]] |
| **diameter_client_port (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **diameter_client_port (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/auth_diameter.html | auth_diameter]] |
| **diameter_extra (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **diameter_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **diameter_missed_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **did_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domain.html | domain]] |
| **did_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domain.did_column | uid_domain]] |
| **did_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_avp_db.html | uid_avp_db]] |
| **directory_hostname (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xcap_server.html | xcap_server]] |
| **directory_scheme (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xcap_server.html | xcap_server]] |
| **disable_6xx_block (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#disable_6xx_block | tm]] |
| **disable_bla(int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence_xml.html | presence_xml]] |
| **disable_presence(int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence_xml.html | presence_xml]] |
| **disable_remote_presence (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rls.html | rls]] |
| **disable_winfo(int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence_xml.html | presence_xml]] |
| **dlginfo_increase_version (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua.html | pua]] |
| **dlg_extra_hdrs (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **dlg_extra_hdrs (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **dlg_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/cnxcc.html | cnxcc]] |
| **dlg_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html#dlg-flag-id | dialog]] |
| **dlg_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html#dlg-flag-id | dialog_ng]] |
| **dlg_major_threshold (Integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/snmpstats.html#snmpstats.p.dlg_major_treshold | snmpstats]] |
| **dlg_match_mode (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **dlg_match_mode (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **dlg_minor_threshold (Integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/snmpstats.html#snmpstats.p.dlg_minor_treshold | snmpstats]] |
| **dmq_notification_address(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dmq.html | dmq]] |
| **dmq_server_address(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dmq.html | dmq]] |
| **domain_attrs_table (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domain.html | domain]] |
| **domain_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domain.html | domain]] |
| **domain_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domain.domain_col | uid_domain]] |
| **domain_column (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/alias_db.html | alias_db]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/auth_db.html | auth_db]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/avpops.html | avpops]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/cpl-c.html | cpl-c]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/group.html | group]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pdt.html | pdt]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/speeddial.html | speeddial]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_auth_db.html#domain_column | uid_auth_db]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uri_db.html | uri_db]] |
| **domain_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html | usrloc]] |
| **domain_db(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **domain_prefix (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/alias_db.html | alias_db]] |
| **domain_prefix (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/speeddial.html | speeddial]] |
| **domain_prefix_avp (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **domain_replacement_avp (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **domain_separator (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xmpp.html | xmpp]] |
| **domain_str (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sms.html#domain_str | sms]] |
| **domain_suffix (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/enum.html | enum]] |
| **domain_suffix_avp (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **domain_table (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domain.html | domain]] |
| **domain_table (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domain_table | uid_domain]] |
| **domattr_did (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_did | uid_domain]] |
| **domattr_flags (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_flags | uid_domain]] |
| **domattr_name (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_name | uid_domain]] |
| **domattr_table (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_table | uid_domain]] |
| **domattr_type (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_type | uid_domain]] |
| **domattr_value (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/uid_domain.html#domattr_value | uid_domain]] |
| **dont_strip_or_tag_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **double_lf_to_crlf (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xmlrpc.html#double_lf_to_crlf | xmlrpc]] |
| **dpid_col (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialplan.html | dialplan]] |
| **dp_col_att (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **dp_col_rule (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **dp_col_type (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **dp_col_val (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **dp_table (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/domainpolicy.html | domainpolicy]] |
| **drd_table(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drg_domain_col (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drg_grpid_col (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drg_table(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drg_user_col (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drl_table(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **drr_table(str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **dstid_avp (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **dst_avp (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_hash_check_interval (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_hash_expire (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_hash_initexpire (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_hash_size (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_ping_from (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_ping_interval (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_ping_method (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_ping_reply_codes (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_probing_mode (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **ds_probing_threshhold (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dispatcher.html | dispatcher]] |
| **duplicate_uri (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/siptrace.html | siptrace]] |

===== [E] =====

^ Name ^ Module Path ^ Module Name ^
| **e2e_cancel_reason (boolean)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#e2e_cancel_reason | tm]] |
| **early_media (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **enable (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/benchmark.html | benchmark]] |
| **enabled_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **enable_crypto_hardware_support** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/osp.html | osp]] |
| **enable_double_rr (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rr.html | rr]] |
| **enable_full_lr (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rr.html | rr]] |
| **enable_socket_mismatch_warning (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rr.html | rr]] |
| **enable_sphere_check (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence.html | presence]] |
| **enable_stats (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog.html | dialog]] |
| **enable_stats (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialog_ng.html | dialog_ng]] |
| **enable_stats (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/sst.html | sst]] |
| **entity_prefix (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua_usrloc.html | pua_usrloc]] |
| **error_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **escape_cr (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/xmlrpc.html#escape_cr | xmlrpc]] |
| **exec (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rtimer.html | rtimer]] |
| **exit (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/prefix_route.html#prefixroute.exit | prefix_route]] |
| **expire (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/memcached.html | memcached]] |
| **expires_column (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/htable.html | htable]] |
| **expires_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html | usrloc]] |
| **expires_grace (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/ims_isc.html | ims_isc]] |
| **expires_offset (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence.html | presence]] |
| **expires_offset (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rls.html | rls]] |
| **expire_time (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/msilo.html | msilo]] |
| **expire_time (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **export_registrar (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/snmpstats.html#snmpstats.p.export_registrar | snmpstats]] |
| **extra_hdrs (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/imc.html | imc]] |
| **extra_hdrs (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/msilo.html | msilo]] |
| **extra_hdrs_avp (str)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/msilo.html | msilo]] |
| **extra_id_pv (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rtpproxy.html | rtpproxy]] |

===== [F] =====

^ Name ^ Module Path ^ Module Name ^
| **failed_filter (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **failed_transaction_flag (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/acc.html | acc]] |
| **failover_level (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **failover_time_column (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/p_usrloc.html | p_usrloc]] |
| **failure_reply_mode (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#failure_reply_mode | tm]] |
| **faked_reply_prio (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/tm.html#faked_reply_prio | tm]] |
| **fallback_default (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/carrierroute.html | carrierroute]] |
| **fetch_rows (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/dialplan.html | dialplan]] |
| **fetch_rows (int)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/drouting.html | drouting]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/carrierroute.html | carrierroute]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/htable.html | htable]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/lcr.html | lcr]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/mtree.html | mtree]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pdt.html | pdt]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/presence.html | presence]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/pua.html | pua]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/rls.html | rls]] |
| **fetch_rows (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/usrloc.html | usrloc]] |
| **fifo (integer)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/ctl.html#fifo | ctl]] |
| **fifo_group (integer) fifo_group (string)** | //modules// | [[http://www.kamailio.org/docs/modules/4.0.x/modules/mi_fifo.html | mi_fifo]] |
